group_name,feature_count,selected_features,mutual_information_sum,mutual_information_mean
all_except_glare,86,"brightness_row_period, brightness_column_period, brightness_row_periodicity, brightness_column_periodicity, brightness_scanline_strength, brightness_intensity_variation, rgb_mean_r, rgb_mean_g, rgb_mean_b, rgb_std_r, rgb_std_g, rgb_std_b, rgb_entropy_r, rgb_entropy_g, rgb_entropy_b, hsv_hue_cos_mean, hsv_hue_sin_mean, hsv_saturation_mean, hsv_saturation_std, hsv_value_mean, hsv_value_std, luminance_mean, luminance_std, channel_corr_rg, channel_corr_rb, channel_corr_gb, white_balance_red_green_ratio, white_balance_blue_green_ratio, contrast_rms, contrast_michelson, contrast_local_mean, contrast_local_std, contrast_uniformity, contrast_balance, edge_density, dominant_edge_orientation_1, dominant_edge_orientation_2, horizontal_edge_ratio, vertical_edge_ratio, edge_continuity, edge_orientation_entropy, fft_peak_1, fft_peak_2, fft_peak_3, fft_peak_radius_1, fft_peak_radius_2, fft_peak_radius_3, fft_low_frequency_ratio, fft_mid_frequency_ratio, fft_high_frequency_ratio, fft_frequency_entropy, fft_periodicity_score, moire_periodic_stripe_strength, moire_directional_peak_strength, moire_aliasing_score, moire_interference_entropy, moire_interference_peak_count, moire_high_frequency_energy_ratio, noise_local_variance_mean, noise_local_variance_std, noise_high_frequency_residual_ratio, noise_estimated_sensor_noise, noise_consistency, noise_residual_kurtosis, pixel_grid_horizontal_spacing, pixel_grid_vertical_spacing, pixel_grid_horizontal_periodicity, pixel_grid_vertical_periodicity, pixel_grid_stripe_consistency, pixel_grid_lattice_energy_ratio, reflection_specular_ratio, reflection_area_ratio, reflection_intensity_mean, reflection_intensity_peak, reflection_component_count, sharpness_laplacian_variance, sharpness_gradient_mean, sharpness_gradient_std, sharpness_edge_sharpness_ratio, sharpness_blur_estimate, texture_local_entropy_mean, texture_local_entropy_std, texture_uniformity, texture_local_variance_mean, texture_local_variance_std, texture_complexity",6.070218208296562,0.07058393265461119
all_except_fft,80,"brightness_row_period, brightness_column_period, brightness_row_periodicity, brightness_column_periodicity, brightness_scanline_strength, brightness_intensity_variation, rgb_mean_r, rgb_mean_g, rgb_mean_b, rgb_std_r, rgb_std_g, rgb_std_b, rgb_entropy_r, rgb_entropy_g, rgb_entropy_b, hsv_hue_cos_mean, hsv_hue_sin_mean, hsv_saturation_mean, hsv_saturation_std, hsv_value_mean, hsv_value_std, luminance_mean, luminance_std, channel_corr_rg, channel_corr_rb, channel_corr_gb, white_balance_red_green_ratio, white_balance_blue_green_ratio, contrast_rms, contrast_michelson, contrast_local_mean, contrast_local_std, contrast_uniformity, contrast_balance, edge_density, dominant_edge_orientation_1, dominant_edge_orientation_2, horizontal_edge_ratio, vertical_edge_ratio, edge_continuity, edge_orientation_entropy, glare_hotspot_count, glare_bloom_estimation, glare_saturated_region_ratio, glare_peak_intensity, glare_highlight_mean_intensity, moire_periodic_stripe_strength, moire_directional_peak_strength, moire_aliasing_score, moire_interference_entropy, moire_interference_peak_count, moire_high_frequency_energy_ratio, noise_local_variance_mean, noise_local_variance_std, noise_high_frequency_residual_ratio, noise_estimated_sensor_noise, noise_consistency, noise_residual_kurtosis, pixel_grid_horizontal_spacing, pixel_grid_vertical_spacing, pixel_grid_horizontal_periodicity, pixel_grid_vertical_periodicity, pixel_grid_stripe_consistency, pixel_grid_lattice_energy_ratio, reflection_specular_ratio, reflection_area_ratio, reflection_intensity_mean, reflection_intensity_peak, reflection_component_count, sharpness_laplacian_variance, sharpness_gradient_mean, sharpness_gradient_std, sharpness_edge_sharpness_ratio, sharpness_blur_estimate, texture_local_entropy_mean, texture_local_entropy_std, texture_uniformity, texture_local_variance_mean, texture_local_variance_std, texture_complexity",5.8975412310492565,0.07371926538811571
all_except_texture,74,"brightness_row_period, brightness_column_period, brightness_row_periodicity, brightness_column_periodicity, brightness_scanline_strength, brightness_intensity_variation, rgb_mean_r, rgb_mean_g, rgb_mean_b, rgb_std_r, rgb_std_g, rgb_std_b, rgb_entropy_r, rgb_entropy_g, rgb_entropy_b, hsv_hue_cos_mean, hsv_hue_sin_mean, hsv_saturation_mean, hsv_saturation_std, hsv_value_mean, hsv_value_std, luminance_mean, luminance_std, channel_corr_rg, channel_corr_rb, channel_corr_gb, white_balance_red_green_ratio, white_balance_blue_green_ratio, contrast_rms, contrast_michelson, contrast_local_mean, contrast_local_std, contrast_uniformity, contrast_balance, edge_density, dominant_edge_orientation_1, dominant_edge_orientation_2, horizontal_edge_ratio, vertical_edge_ratio, edge_continuity, edge_orientation_entropy, fft_peak_1, fft_peak_2, fft_peak_3, fft_peak_radius_1, fft_peak_radius_2, fft_peak_radius_3, fft_low_frequency_ratio, fft_mid_frequency_ratio, fft_high_frequency_ratio, fft_frequency_entropy, fft_periodicity_score, glare_hotspot_count, glare_bloom_estimation, glare_saturated_region_ratio, glare_peak_intensity, glare_highlight_mean_intensity, moire_periodic_stripe_strength, moire_directional_peak_strength, moire_aliasing_score, moire_interference_entropy, moire_interference_peak_count, moire_high_frequency_energy_ratio, pixel_grid_horizontal_spacing, pixel_grid_vertical_spacing, pixel_grid_horizontal_periodicity, pixel_grid_vertical_periodicity, pixel_grid_stripe_consistency, pixel_grid_lattice_energy_ratio, reflection_specular_ratio, reflection_area_ratio, reflection_intensity_mean, reflection_intensity_peak, reflection_component_count",5.073805130647866,0.06856493419794414
fft_plus_texture,28,"fft_peak_1, fft_peak_2, fft_peak_3, fft_peak_radius_1, fft_peak_radius_2, fft_peak_radius_3, fft_low_frequency_ratio, fft_mid_frequency_ratio, fft_high_frequency_ratio, fft_frequency_entropy, fft_periodicity_score, noise_local_variance_mean, noise_local_variance_std, noise_high_frequency_residual_ratio, noise_estimated_sensor_noise, noise_consistency, noise_residual_kurtosis, sharpness_laplacian_variance, sharpness_gradient_mean, sharpness_gradient_std, sharpness_edge_sharpness_ratio, sharpness_blur_estimate, texture_local_entropy_mean, texture_local_entropy_std, texture_uniformity, texture_local_variance_mean, texture_local_variance_std, texture_complexity",1.62790710726522,0.05813953954518643
fft_plus_color,17,"contrast_rms, contrast_michelson, contrast_local_mean, contrast_local_std, contrast_uniformity, contrast_balance, fft_peak_1, fft_peak_2, fft_peak_3, fft_peak_radius_1, fft_peak_radius_2, fft_peak_radius_3, fft_low_frequency_ratio, fft_mid_frequency_ratio, fft_high_frequency_ratio, fft_frequency_entropy, fft_periodicity_score",1.3938053371743189,0.08198854924554817
only_texture,17,"noise_local_variance_mean, noise_local_variance_std, noise_high_frequency_residual_ratio, noise_estimated_sensor_noise, noise_consistency, noise_residual_kurtosis, sharpness_laplacian_variance, sharpness_gradient_mean, sharpness_gradient_std, sharpness_edge_sharpness_ratio, sharpness_blur_estimate, texture_local_entropy_mean, texture_local_entropy_std, texture_uniformity, texture_local_variance_mean, texture_local_variance_std, texture_complexity",1.225821603833305,0.072107153166665
only_screen_specific,12,"moire_periodic_stripe_strength, moire_directional_peak_strength, moire_aliasing_score, moire_interference_entropy, moire_interference_peak_count, moire_high_frequency_energy_ratio, pixel_grid_horizontal_spacing, pixel_grid_vertical_spacing, pixel_grid_horizontal_periodicity, pixel_grid_vertical_periodicity, pixel_grid_stripe_consistency, pixel_grid_lattice_energy_ratio",0.4856985659930997,0.04047488049942497
only_fft,11,"fft_peak_1, fft_peak_2, fft_peak_3, fft_peak_radius_1, fft_peak_radius_2, fft_peak_radius_3, fft_low_frequency_ratio, fft_mid_frequency_ratio, fft_high_frequency_ratio, fft_frequency_entropy, fft_periodicity_score",0.40208550343191496,0.036553227584719544
only_lighting,5,"glare_hotspot_count, glare_bloom_estimation, glare_saturated_region_ratio, glare_peak_intensity, glare_highlight_mean_intensity",0.22940852618460889,0.045881705236921776
