path,label,extractor_name,execution_time_seconds,feature_count,error
data/raw/real/IMG-20250629-WA0000.jpg,0,fft,0.007959249999999862,11,
data/raw/real/IMG-20250629-WA0000.jpg,0,glare,0.003145208000000288,5,
data/raw/real/IMG-20250629-WA0000.jpg,0,moire,0.004112917000000049,6,
data/raw/real/IMG-20250629-WA0000.jpg,0,noise,0.00401329199999978,6,
data/raw/real/IMG-20250629-WA0000.jpg,0,pixel_grid,0.00037441599999965547,6,
data/raw/real/IMG-20250629-WA0000.jpg,0,reflections,0.002306916999999853,5,
data/raw/real/IMG-20250629-WA0000.jpg,0,sharpness,0.001031750000000109,5,
data/raw/real/IMG-20250629-WA0000.jpg,0,texture,0.010097916999999956,6,
data/raw/real/IMG-20250714-WA0005.jpg,0,brightness_periodicity,0.00041366700000011747,6,
data/raw/real/IMG-20250714-WA0005.jpg,0,colors,0.003804209000000114,22,
data/raw/real/IMG-20250714-WA0005.jpg,0,contrast,0.0044520000000001225,6,
data/raw/real/IMG-20250714-WA0005.jpg,0,edges,0.004468249999999951,7,
data/raw/real/IMG-20250714-WA0005.jpg,0,fft,0.008279374999999867,11,
data/raw/real/IMG-20250714-WA0005.jpg,0,glare,0.002849125000000008,5,
data/raw/real/IMG-20250714-WA0005.jpg,0,moire,0.004326249999999643,6,
data/raw/real/IMG-20250714-WA0005.jpg,0,noise,0.0044439999999998925,6,
data/raw/real/IMG-20250714-WA0005.jpg,0,pixel_grid,0.0003817079999999251,6,
data/raw/real/IMG-20250714-WA0005.jpg,0,reflections,0.0022271250000001075,5,
data/raw/real/IMG-20250714-WA0005.jpg,0,sharpness,0.0010577920000001129,5,
data/raw/real/IMG-20250714-WA0005.jpg,0,texture,0.010285124999999784,6,
data/raw/real/IMG-20250715-WA0002.jpg,0,brightness_periodicity,0.0004595419999997574,6,
data/raw/real/IMG-20250715-WA0002.jpg,0,colors,0.0039685000000000414,22,
data/raw/real/IMG-20250715-WA0002.jpg,0,contrast,0.00436754199999978,6,
data/raw/real/IMG-20250715-WA0002.jpg,0,edges,0.004920834000000429,7,
data/raw/real/IMG-20250715-WA0002.jpg,0,fft,0.008061541000000005,11,
data/raw/real/IMG-20250715-WA0002.jpg,0,glare,0.0029336249999998287,5,
data/raw/real/IMG-20250715-WA0002.jpg,0,moire,0.004121583999999956,6,
data/raw/real/IMG-20250715-WA0002.jpg,0,noise,0.004049082999999953,6,
data/raw/real/IMG-20250715-WA0002.jpg,0,pixel_grid,0.0003762910000002506,6,
data/raw/real/IMG-20250715-WA0002.jpg,0,reflections,0.0023857500000001863,5,
data/raw/real/IMG-20250715-WA0002.jpg,0,sharpness,0.0008968750000000192,5,
data/raw/real/IMG-20250715-WA0002.jpg,0,texture,0.010068834000000138,6,
data/raw/real/IMG-20250715-WA0016.jpg,0,brightness_periodicity,0.00043666699999977965,6,
data/raw/real/IMG-20250715-WA0016.jpg,0,colors,0.00398429099999964,22,
data/raw/real/IMG-20250715-WA0016.jpg,0,contrast,0.00440166700000022,6,
data/raw/real/IMG-20250715-WA0016.jpg,0,edges,0.00443062499999991,7,
data/raw/real/IMG-20250715-WA0016.jpg,0,fft,0.008180792000000103,11,
data/raw/real/IMG-20250715-WA0016.jpg,0,glare,0.0027890830000001365,5,
data/raw/real/IMG-20250715-WA0016.jpg,0,moire,0.0038533749999998257,6,
data/raw/real/IMG-20250715-WA0016.jpg,0,noise,0.004051084000000316,6,
